Plot_ID,KC,KR,Date,NDVI,Column,Range,Merge_id
18MP_43,22,3,6/6/18,0.242,22,3,C22_R3
18MP_84,22,4,5/22/18,0.645,22,4,C22_R4
18MP_84,22,4,6/6/18,0.265,22,4,C22_R4
18MP_85,22,5,5/22/18,0.583,22,5,C22_R5
18MP_85,22,5,6/6/18,0.23,22,5,C22_R5
18MP_126,22,6,5/22/18,0.607,22,6,C22_R6
18MP_126,22,6,6/6/18,0.235,22,6,C22_R6
18MP_127,22,7,5/22/18,0.677,22,7,C22_R7
18MP_127,22,7,6/6/18,0.262,22,7,C22_R7
18MP_168,22,8,5/22/18,0.645,22,8,C22_R8
18MP_168,22,8,6/6/18,0.253,22,8,C22_R8
18MP_169,22,9,5/22/18,0.641,22,9,C22_R9
18MP_169,22,9,6/6/18,0.269,22,9,C22_R9
18MP_210,22,10,5/22/18,0.697,22,10,C22_R10
18MP_210,22,10,6/6/18,0.3,22,10,C22_R10
18MP_101,22,11,5/22/18,0.728,22,11,C22_R11
18MP_101,22,11,6/6/18,0.291,22,11,C22_R11
18MP_142,22,12,5/22/18,0.669,22,12,C22_R12
18MP_142,22,12,6/6/18,0.278,22,12,C22_R12
18MP_143,22,13,5/22/18,0.707,22,13,C22_R13
18MP_143,22,13,6/6/18,0.307,22,13,C22_R13
18MP_184,22,14,5/22/18,0.698,22,14,C22_R14
18MP_184,22,14,6/6/18,0.261,22,14,C22_R14
18MP_185,22,15,5/22/18,0.666,22,15,C22_R15
18MP_185,22,15,6/6/18,0.237,22,15,C22_R15
18MP_226,22,16,5/22/18,0.648,22,16,C22_R16
18MP_226,22,16,6/6/18,0.301,22,16,C22_R16
18MP_227,22,17,5/22/18,0.644,22,17,C22_R17
18MP_227,22,17,6/6/18,0.255,22,17,C22_R17
18MP_0,22,18,5/22/18,0.691,22,18,C22_R18
18MP_0,22,18,6/6/18,0.251,22,18,C22_R18
18MP_0,22,19,5/22/18,0.683,22,19,C22_R19
18MP_0,22,19,6/6/18,0.255,22,19,C22_R19
18MP_0,22,20,5/22/18,0.69,22,20,C22_R20
18MP_0,22,20,6/6/18,0.263,22,20,C22_R20
18MP_0,22,21,5/22/18,0.681,22,21,C22_R21
18MP_0,22,21,6/6/18,0.255,22,21,C22_R21
18MP_0,22,22,5/22/18,0.651,22,22,C22_R22
18MP_0,22,22,6/6/18,0.248,22,22,C22_R22
18MP_2,23,1,5/22/18,0.539,23,1,C23_R1
18MP_2,23,1,6/6/18,0.231,23,1,C23_R1
18MP_41,23,2,5/22/18,0.608,23,2,C23_R2
18MP_41,23,2,6/6/18,0.239,23,2,C23_R2
18MP_44,23,3,5/22/18,0.539,23,3,C23_R3
18MP_44,23,3,6/6/18,0.236,23,3,C23_R3
18MP_83,23,4,5/22/18,0.677,23,4,C23_R4
18MP_83,23,4,6/6/18,0.302,23,4,C23_R4
18MP_86,23,5,5/22/18,0.603,23,5,C23_R5
18MP_86,23,5,6/6/18,0.235,23,5,C23_R5
18MP_125,23,6,5/22/18,0.645,23,6,C23_R6
18MP_125,23,6,6/6/18,0.259,23,6,C23_R6
18MP_128,23,7,5/22/18,0.609,23,7,C23_R7
18MP_128,23,7,6/6/18,0.265,23,7,C23_R7
18MP_167,23,8,5/22/18,0.622,23,8,C23_R8
18MP_167,23,8,6/6/18,0.254,23,8,C23_R8
18MP_170,23,9,5/22/18,0.656,23,9,C23_R9
18MP_170,23,9,6/6/18,0.294,23,9,C23_R9
18MP_209,23,10,5/22/18,0.716,23,10,C23_R10
18MP_209,23,10,6/6/18,0.307,23,10,C23_R10
18MP_102,23,11,5/22/18,0.758,23,11,C23_R11
18MP_102,23,11,6/6/18,0.356,23,11,C23_R11
18MP_141,23,12,5/22/18,0.635,23,12,C23_R12
18MP_141,23,12,6/6/18,0.268,23,12,C23_R12
18MP_144,23,13,5/22/18,0.708,23,13,C23_R13
18MP_144,23,13,6/6/18,0.264,23,13,C23_R13
18MP_183,23,14,5/22/18,0.673,23,14,C23_R14
18MP_183,23,14,6/6/18,0.278,23,14,C23_R14
18MP_186,23,15,5/22/18,0.681,23,15,C23_R15
18MP_186,23,15,6/6/18,0.281,23,15,C23_R15
18MP_225,23,16,5/22/18,0.616,23,16,C23_R16
18MP_225,23,16,6/6/18,0.244,23,16,C23_R16
18MP_228,23,17,5/22/18,0.687,23,17,C23_R17
18MP_228,23,17,6/6/18,0.255,23,17,C23_R17
18MP_101,23,18,5/22/18,0.717,23,18,C23_R18
18MP_101,23,18,6/6/18,0.303,23,18,C23_R18
18MP_120,23,19,5/22/18,0.683,23,19,C23_R19
18MP_120,23,19,6/6/18,0.286,23,19,C23_R19
18MP_121,23,20,5/22/18,0.707,23,20,C23_R20
18MP_121,23,20,6/6/18,0.295,23,20,C23_R20
18MP_140,23,21,5/22/18,0.67,23,21,C23_R21
18MP_140,23,21,6/6/18,0.271,23,21,C23_R21
18MP_0,23,22,5/22/18,0.671,23,22,C23_R22
18MP_0,23,22,6/6/18,0.255,23,22,C23_R22
18MP_3,24,1,5/22/18,0.612,24,1,C24_R1
18MP_3,24,1,6/6/18,0.235,24,1,C24_R1
18MP_40,24,2,5/22/18,0.526,24,2,C24_R2
18MP_40,24,2,6/6/18,0.219,24,2,C24_R2
18MP_45,24,3,5/22/18,0.553,24,3,C24_R3
18MP_45,24,3,6/6/18,0.239,24,3,C24_R3
18MP_82,24,4,5/22/18,0.602,24,4,C24_R4
18MP_82,24,4,6/6/18,0.25,24,4,C24_R4
18MP_87,24,5,5/22/18,0.586,24,5,C24_R5
18MP_87,24,5,6/6/18,0.228,24,5,C24_R5
18MP_124,24,6,5/22/18,0.541,24,6,C24_R6
18MP_124,24,6,6/6/18,0.249,24,6,C24_R6
18MP_129,24,7,5/22/18,0.561,24,7,C24_R7
18MP_129,24,7,6/6/18,0.24,24,7,C24_R7
18MP_166,24,8,5/22/18,0.567,24,8,C24_R8
18MP_166,24,8,6/6/18,0.269,24,8,C24_R8
18MP_171,24,9,5/22/18,0.64,24,9,C24_R9
18MP_171,24,9,6/6/18,0.268,24,9,C24_R9
18MP_208,24,10,5/22/18,0.724,24,10,C24_R10
18MP_208,24,10,6/6/18,0.311,24,10,C24_R10
18MP_103,24,11,5/22/18,0.741,24,11,C24_R11
18MP_103,24,11,6/6/18,0.326,24,11,C24_R11
18MP_140,24,12,5/22/18,0.662,24,12,C24_R12
18MP_140,24,12,6/6/18,0.28,24,12,C24_R12
18MP_145,24,13,5/22/18,0.665,24,13,C24_R13
18MP_145,24,13,6/6/18,0.29,24,13,C24_R13
18MP_182,24,14,5/22/18,0.677,24,14,C24_R14
18MP_182,24,14,6/6/18,0.276,24,14,C24_R14
18MP_187,24,15,5/22/18,0.642,24,15,C24_R15
18MP_187,24,15,6/6/18,0.236,24,15,C24_R15
18MP_224,24,16,5/22/18,0.615,24,16,C24_R16
18MP_224,24,16,6/6/18,0.245,24,16,C24_R16
18MP_229,24,17,5/22/18,0.682,24,17,C24_R17
18MP_229,24,17,6/6/18,0.255,24,17,C24_R17
18MP_102,24,18,5/22/18,0.665,24,18,C24_R18
18MP_102,24,18,6/6/18,0.248,24,18,C24_R18
18MP_119,24,19,5/22/18,0.657,24,19,C24_R19
18MP_119,24,19,6/6/18,0.284,24,19,C24_R19
18MP_122,24,20,5/22/18,0.684,24,20,C24_R20
18MP_122,24,20,6/6/18,0.264,24,20,C24_R20
18MP_139,24,21,5/22/18,0.655,24,21,C24_R21
18MP_139,24,21,6/6/18,0.241,24,21,C24_R21
18MP_0,24,22,5/22/18,0.691,24,22,C24_R22
18MP_0,24,22,6/6/18,0.271,24,22,C24_R22
18MP_4,25,1,5/22/18,0.652,25,1,C25_R1
18MP_4,25,1,6/6/18,0.272,25,1,C25_R1
18MP_39,25,2,5/22/18,0.616,25,2,C25_R2
18MP_39,25,2,6/6/18,0.244,25,2,C25_R2
18MP_46,25,3,5/22/18,0.619,25,3,C25_R3
18MP_46,25,3,6/6/18,0.254,25,3,C25_R3
18MP_81,25,4,5/22/18,0.638,25,4,C25_R4
18MP_81,25,4,6/6/18,0.26,25,4,C25_R4
18MP_88,25,5,5/22/18,0.64,25,5,C25_R5
18MP_88,25,5,6/6/18,0.269,25,5,C25_R5
18MP_123,25,6,5/22/18,0.67,25,6,C25_R6
18MP_123,25,6,6/6/18,0.283,25,6,C25_R6
18MP_130,25,7,5/22/18,0.661,25,7,C25_R7
18MP_130,25,7,6/6/18,0.278,25,7,C25_R7
18MP_165,25,8,5/22/18,0.671,25,8,C25_R8
18MP_165,25,8,6/6/18,0.282,25,8,C25_R8
18MP_172,25,9,5/22/18,0.715,25,9,C25_R9
18MP_172,25,9,6/6/18,0.313,25,9,C25_R9
18MP_207,25,10,5/22/18,0.726,25,10,C25_R10
18MP_207,25,10,6/6/18,0.301,25,10,C25_R10
18MP_104,25,11,5/22/18,0.745,25,11,C25_R11
18MP_104,25,11,6/6/18,0.312,25,11,C25_R11
18MP_139,25,12,5/22/18,0.723,25,12,C25_R12
18MP_139,25,12,6/6/18,0.294,25,12,C25_R12
18MP_146,25,13,5/22/18,0.717,25,13,C25_R13
18MP_146,25,13,6/6/18,0.292,25,13,C25_R13
18MP_181,25,14,5/22/18,0.716,25,14,C25_R14
18MP_181,25,14,6/6/18,0.289,25,14,C25_R14
18MP_188,25,15,5/22/18,0.675,25,15,C25_R15
18MP_188,25,15,6/6/18,0.275,25,15,C25_R15
18MP_223,25,16,5/22/18,0.661,25,16,C25_R16
18MP_223,25,16,6/6/18,0.262,25,16,C25_R16
18MP_230,25,17,5/22/18,0.69,25,17,C25_R17
18MP_230,25,17,6/6/18,0.279,25,17,C25_R17
18MP_103,25,18,5/22/18,0.668,25,18,C25_R18
18MP_103,25,18,6/6/18,0.29,25,18,C25_R18
18MP_118,25,19,5/22/18,0.6,25,19,C25_R19
18MP_118,25,19,6/6/18,0.248,25,19,C25_R19
18MP_123,25,20,5/22/18,0.637,25,20,C25_R20
18MP_123,25,20,6/6/18,0.261,25,20,C25_R20
18MP_138,25,21,5/22/18,0.683,25,21,C25_R21
18MP_138,25,21,6/6/18,0.292,25,21,C25_R21
18MP_0,25,22,5/22/18,0.702,25,22,C25_R22
18MP_0,25,22,6/6/18,0.277,25,22,C25_R22
18MP_5,26,1,5/22/18,0.621,26,1,C26_R1
18MP_5,26,1,6/6/18,0.242,26,1,C26_R1
18MP_38,26,2,5/22/18,0.616,26,2,C26_R2
18MP_38,26,2,6/6/18,0.218,26,2,C26_R2
18MP_47,26,3,5/22/18,0.577,26,3,C26_R3
18MP_47,26,3,6/6/18,0.239,26,3,C26_R3
18MP_80,26,4,5/22/18,0.612,26,4,C26_R4
18MP_80,26,4,6/6/18,0.241,26,4,C26_R4
18MP_89,26,5,5/22/18,0.603,26,5,C26_R5
18MP_89,26,5,6/6/18,0.275,26,5,C26_R5
18MP_122,26,6,5/22/18,0.613,26,6,C26_R6
18MP_122,26,6,6/6/18,0.259,26,6,C26_R6
18MP_131,26,7,5/22/18,0.621,26,7,C26_R7
18MP_131,26,7,6/6/18,0.251,26,7,C26_R7
18MP_164,26,8,5/22/18,0.667,26,8,C26_R8
18MP_164,26,8,6/6/18,0.275,26,8,C26_R8
18MP_173,26,9,5/22/18,0.72,26,9,C26_R9
18MP_173,26,9,6/6/18,0.406,26,9,C26_R9
18MP_206,26,10,5/22/18,0.645,26,10,C26_R10
18MP_206,26,10,6/6/18,0.272,26,10,C26_R10
18MP_105,26,11,5/22/18,0.711,26,11,C26_R11
18MP_105,26,11,6/6/18,0.273,26,11,C26_R11
18MP_138,26,12,5/22/18,0.705,26,12,C26_R12
18MP_138,26,12,6/6/18,0.322,26,12,C26_R12
18MP_147,26,13,5/22/18,0.675,26,13,C26_R13
18MP_147,26,13,6/6/18,0.24,26,13,C26_R13
18MP_180,26,14,5/22/18,0.644,26,14,C26_R14
18MP_180,26,14,6/6/18,0.241,26,14,C26_R14
18MP_189,26,15,5/22/18,0.627,26,15,C26_R15
18MP_189,26,15,6/6/18,0.261,26,15,C26_R15
18MP_222,26,16,5/22/18,0.628,26,16,C26_R16
18MP_222,26,16,6/6/18,0.221,26,16,C26_R16
18MP_231,26,17,5/22/18,0.664,26,17,C26_R17
18MP_231,26,17,6/6/18,0.275,26,17,C26_R17
18MP_104,26,18,5/22/18,0.702,26,18,C26_R18
18MP_104,26,18,6/6/18,0.289,26,18,C26_R18
18MP_117,26,19,5/22/18,0.591,26,19,C26_R19
18MP_117,26,19,6/6/18,0.23,26,19,C26_R19
18MP_124,26,20,5/22/18,0.654,26,20,C26_R20
18MP_124,26,20,6/6/18,0.247,26,20,C26_R20
18MP_137,26,21,5/22/18,0.641,26,21,C26_R21
18MP_137,26,21,6/6/18,0.28,26,21,C26_R21
18MP_0,26,22,5/22/18,0.668,26,22,C26_R22
18MP_0,26,22,6/6/18,0.263,26,22,C26_R22
18MP_6,27,1,5/22/18,0.652,27,1,C27_R1
18MP_6,27,1,6/6/18,0.276,27,1,C27_R1
18MP_37,27,2,5/22/18,0.595,27,2,C27_R2
18MP_37,27,2,6/6/18,0.219,27,2,C27_R2
18MP_48,27,3,5/22/18,0.557,27,3,C27_R3
18MP_48,27,3,6/6/18,0.228,27,3,C27_R3
18MP_79,27,4,5/22/18,0.62,27,4,C27_R4
18MP_79,27,4,6/6/18,0.306,27,4,C27_R4
18MP_90,27,5,5/22/18,0.575,27,5,C27_R5
18MP_90,27,5,6/6/18,0.273,27,5,C27_R5
18MP_121,27,6,5/22/18,0.615,27,6,C27_R6
18MP_121,27,6,6/6/18,0.271,27,6,C27_R6
18MP_132,27,7,5/22/18,0.62,27,7,C27_R7
18MP_132,27,7,6/6/18,0.262,27,7,C27_R7
18MP_163,27,8,5/22/18,0.575,27,8,C27_R8
18MP_163,27,8,6/6/18,0.245,27,8,C27_R8
18MP_174,27,9,5/22/18,0.685,27,9,C27_R9
18MP_174,27,9,6/6/18,0.291,27,9,C27_R9
18MP_205,27,10,5/22/18,0.685,27,10,C27_R10
18MP_205,27,10,6/6/18,0.283,27,10,C27_R10
18MP_106,27,11,5/22/18,0.682,27,11,C27_R11
18MP_106,27,11,6/6/18,0.283,27,11,C27_R11
18MP_137,27,12,5/22/18,0.652,27,12,C27_R12
18MP_137,27,12,6/6/18,0.279,27,12,C27_R12
18MP_148,27,13,5/22/18,0.665,27,13,C27_R13
18MP_148,27,13,6/6/18,0.258,27,13,C27_R13
18MP_179,27,14,5/22/18,0.692,27,14,C27_R14
18MP_179,27,14,6/6/18,0.27,27,14,C27_R14
18MP_190,27,15,5/22/18,0.673,27,15,C27_R15
18MP_190,27,15,6/6/18,0.251,27,15,C27_R15
18MP_221,27,16,5/22/18,0.65,27,16,C27_R16
18MP_221,27,16,6/6/18,0.242,27,16,C27_R16
18MP_232,27,17,5/22/18,0.64,27,17,C27_R17
18MP_232,27,17,6/6/18,0.25,27,17,C27_R17
18MP_105,27,18,5/22/18,0.677,27,18,C27_R18
18MP_105,27,18,6/6/18,0.297,27,18,C27_R18
18MP_116,27,19,5/22/18,0.579,27,19,C27_R19
18MP_116,27,19,6/6/18,0.252,27,19,C27_R19
18MP_125,27,20,5/22/18,0.645,27,20,C27_R20
18MP_125,27,20,6/6/18,0.302,27,20,C27_R20
18MP_136,27,21,5/22/18,0.669,27,21,C27_R21
18MP_136,27,21,6/6/18,0.275,27,21,C27_R21
18MP_0,27,22,5/22/18,0.678,27,22,C27_R22
18MP_0,27,22,6/6/18,0.27,27,22,C27_R22
18MP_7,28,1,5/22/18,0.613,28,1,C28_R1
18MP_7,28,1,6/6/18,0.269,28,1,C28_R1
18MP_36,28,2,5/22/18,0.541,28,2,C28_R2
18MP_36,28,2,6/6/18,0.255,28,2,C28_R2
18MP_49,28,3,5/22/18,0.587,28,3,C28_R3
18MP_49,28,3,6/6/18,0.27,28,3,C28_R3
18MP_78,28,4,5/22/18,0.625,28,4,C28_R4
18MP_78,28,4,6/6/18,0.285,28,4,C28_R4
18MP_91,28,5,5/22/18,0.616,28,5,C28_R5
18MP_91,28,5,6/6/18,0.307,28,5,C28_R5
18MP_120,28,6,5/22/18,0.605,28,6,C28_R6
18MP_120,28,6,6/6/18,0.291,28,6,C28_R6
18MP_133,28,7,5/22/18,0.569,28,7,C28_R7
18MP_133,28,7,6/6/18,0.255,28,7,C28_R7
18MP_162,28,8,5/22/18,0.616,28,8,C28_R8
18MP_162,28,8,6/6/18,0.243,28,8,C28_R8
18MP_175,28,9,5/22/18,0.618,28,9,C28_R9
18MP_175,28,9,6/6/18,0.33,28,9,C28_R9
18MP_204,28,10,5/22/18,0.695,28,10,C28_R10
18MP_204,28,10,6/6/18,0.262,28,10,C28_R10
18MP_107,28,11,5/22/18,0.697,28,11,C28_R11
18MP_107,28,11,6/6/18,0.265,28,11,C28_R11
18MP_136,28,12,5/22/18,0.673,28,12,C28_R12
18MP_136,28,12,6/6/18,0.31,28,12,C28_R12
18MP_149,28,13,5/22/18,0.602,28,13,C28_R13
18MP_149,28,13,6/6/18,0.23,28,13,C28_R13
18MP_178,28,14,5/22/18,0.636,28,14,C28_R14
18MP_178,28,14,6/6/18,0.282,28,14,C28_R14
18MP_191,28,15,5/22/18,0.595,28,15,C28_R15
18MP_191,28,15,6/6/18,0.255,28,15,C28_R15
18MP_220,28,16,5/22/18,0.615,28,16,C28_R16
18MP_220,28,16,6/6/18,0.238,28,16,C28_R16
18MP_233,28,17,5/22/18,0.619,28,17,C28_R17
18MP_233,28,17,6/6/18,0.263,28,17,C28_R17
18MP_106,28,18,5/22/18,0.64,28,18,C28_R18
18MP_106,28,18,6/6/18,0.308,28,18,C28_R18
18MP_115,28,19,5/22/18,0.654,28,19,C28_R19
18MP_115,28,19,6/6/18,0.283,28,19,C28_R19
18MP_126,28,20,5/22/18,0.576,28,20,C28_R20
18MP_126,28,20,6/6/18,0.239,28,20,C28_R20
18MP_135,28,21,5/22/18,0.547,28,21,C28_R21
18MP_135,28,21,6/6/18,0.224,28,21,C28_R21
18MP_0,28,22,5/22/18,0.631,28,22,C28_R22
18MP_0,28,22,6/6/18,0.28,28,22,C28_R22
18MP_8,29,1,5/22/18,0.573,29,1,C29_R1
18MP_8,29,1,6/6/18,0.259,29,1,C29_R1
18MP_35,29,2,5/22/18,0.493,29,2,C29_R2
18MP_35,29,2,6/6/18,0.219,29,2,C29_R2
18MP_50,29,3,5/22/18,0.558,29,3,C29_R3
18MP_50,29,3,6/6/18,0.3,29,3,C29_R3
18MP_77,29,4,5/22/18,0.627,29,4,C29_R4
18MP_77,29,4,6/6/18,0.366,29,4,C29_R4
18MP_92,29,5,5/22/18,0.64,29,5,C29_R5
18MP_92,29,5,6/6/18,0.296,29,5,C29_R5
18MP_119,29,6,5/22/18,0.629,29,6,C29_R6
18MP_119,29,6,6/6/18,0.308,29,6,C29_R6
18MP_134,29,7,5/22/18,0.666,29,7,C29_R7
18MP_134,29,7,6/6/18,0.264,29,7,C29_R7
18MP_161,29,8,5/22/18,0.688,29,8,C29_R8
18MP_161,29,8,6/6/18,0.317,29,8,C29_R8
18MP_176,29,9,5/22/18,0.697,29,9,C29_R9
18MP_176,29,9,6/6/18,0.425,29,9,C29_R9
18MP_203,29,10,5/22/18,0.677,29,10,C29_R10
18MP_203,29,10,6/6/18,0.301,29,10,C29_R10
18MP_108,29,11,5/22/18,0.708,29,11,C29_R11
18MP_108,29,11,6/6/18,0.291,29,11,C29_R11
18MP_135,29,12,5/22/18,0.617,29,12,C29_R12
18MP_135,29,12,6/6/18,0.279,29,12,C29_R12
18MP_150,29,13,5/22/18,0.627,29,13,C29_R13
18MP_150,29,13,6/6/18,0.262,29,13,C29_R13
18MP_177,29,14,5/22/18,0.648,29,14,C29_R14
18MP_177,29,14,6/6/18,0.265,29,14,C29_R14
18MP_192,29,15,5/22/18,0.628,29,15,C29_R15
18MP_192,29,15,6/6/18,0.239,29,15,C29_R15
18MP_219,29,16,5/22/18,0.624,29,16,C29_R16
18MP_219,29,16,6/6/18,0.27,29,16,C29_R16
18MP_234,29,17,5/22/18,0.629,29,17,C29_R17
18MP_234,29,17,6/6/18,0.278,29,17,C29_R17
18MP_107,29,18,5/22/18,0.657,29,18,C29_R18
18MP_107,29,18,6/6/18,0.284,29,18,C29_R18
18MP_114,29,19,5/22/18,0.591,29,19,C29_R19
18MP_114,29,19,6/6/18,0.24,29,19,C29_R19
18MP_127,29,20,5/22/18,0.636,29,20,C29_R20
18MP_127,29,20,6/6/18,0.245,29,20,C29_R20
18MP_134,29,21,5/22/18,0.652,29,21,C29_R21
18MP_134,29,21,6/6/18,0.334,29,21,C29_R21
18MP_0,29,22,5/22/18,0.67,29,22,C29_R22
18MP_0,29,22,6/6/18,0.27,29,22,C29_R22
18MP_9,30,1,5/22/18,0.615,30,1,C30_R1
18MP_9,30,1,6/6/18,0.329,30,1,C30_R1
18MP_34,30,2,5/22/18,0.578,30,2,C30_R2
18MP_34,30,2,6/6/18,0.24,30,2,C30_R2
18MP_51,30,3,5/22/18,0.556,30,3,C30_R3
18MP_51,30,3,6/6/18,0.266,30,3,C30_R3
18MP_76,30,4,5/22/18,0.599,30,4,C30_R4
18MP_76,30,4,6/6/18,0.294,30,4,C30_R4
18MP_93,30,5,5/22/18,0.582,30,5,C30_R5
18MP_93,30,5,6/6/18,0.28,30,5,C30_R5
18MP_118,30,6,5/22/18,0.58,30,6,C30_R6
18MP_118,30,6,6/6/18,0.248,30,6,C30_R6
18MP_135,30,7,5/22/18,0.614,30,7,C30_R7
18MP_135,30,7,6/6/18,0.262,30,7,C30_R7
18MP_160,30,8,5/22/18,0.684,30,8,C30_R8
18MP_160,30,8,6/6/18,0.292,30,8,C30_R8
18MP_177,30,9,5/22/18,0.68,30,9,C30_R9
18MP_177,30,9,6/6/18,0.331,30,9,C30_R9
18MP_202,30,10,5/22/18,0.68,30,10,C30_R10
18MP_202,30,10,6/6/18,0.32,30,10,C30_R10
18MP_109,30,11,5/22/18,0.686,30,11,C30_R11
18MP_109,30,11,6/6/18,0.315,30,11,C30_R11
18MP_134,30,12,5/22/18,0.648,30,12,C30_R12
18MP_134,30,12,6/6/18,0.26,30,12,C30_R12
18MP_151,30,13,5/22/18,0.658,30,13,C30_R13
18MP_151,30,13,6/6/18,0.248,30,13,C30_R13
18MP_176,30,14,5/22/18,0.55,30,14,C30_R14
18MP_176,30,14,6/6/18,0.228,30,14,C30_R14
18MP_193,30,15,5/22/18,0.592,30,15,C30_R15
18MP_193,30,15,6/6/18,0.238,30,15,C30_R15
18MP_218,30,16,5/22/18,0.569,30,16,C30_R16
18MP_218,30,16,6/6/18,0.225,30,16,C30_R16
18MP_235,30,17,5/22/18,0.595,30,17,C30_R17
18MP_235,30,17,6/6/18,0.249,30,17,C30_R17
18MP_108,30,18,5/22/18,0.65,30,18,C30_R18
18MP_108,30,18,6/6/18,0.26,30,18,C30_R18
18MP_113,30,19,5/22/18,0.605,30,19,C30_R19
18MP_113,30,19,6/6/18,0.29,30,19,C30_R19
18MP_128,30,20,5/22/18,0.638,30,20,C30_R20
18MP_128,30,20,6/6/18,0.316,30,20,C30_R20
18MP_133,30,21,5/22/18,0.675,30,21,C30_R21
18MP_133,30,21,6/6/18,0.31,30,21,C30_R21
18MP_0,30,22,5/22/18,0.676,30,22,C30_R22
18MP_0,30,22,6/6/18,0.294,30,22,C30_R22
18MP_10,31,1,5/22/18,0.661,31,1,C31_R1
18MP_10,31,1,6/6/18,0.307,31,1,C31_R1
18MP_33,31,2,5/22/18,0.561,31,2,C31_R2
18MP_33,31,2,6/6/18,0.229,31,2,C31_R2
18MP_52,31,3,5/22/18,0.532,31,3,C31_R3
18MP_52,31,3,6/6/18,0.28,31,3,C31_R3
18MP_75,31,4,5/22/18,0.578,31,4,C31_R4
18MP_75,31,4,6/6/18,0.289,31,4,C31_R4
18MP_94,31,5,5/22/18,0.615,31,5,C31_R5
18MP_94,31,5,6/6/18,0.271,31,5,C31_R5
18MP_117,31,6,5/22/18,0.581,31,6,C31_R6
18MP_117,31,6,6/6/18,0.245,31,6,C31_R6
18MP_136,31,7,5/22/18,0.664,31,7,C31_R7
18MP_136,31,7,6/6/18,0.281,31,7,C31_R7
18MP_159,31,8,5/22/18,0.621,31,8,C31_R8
18MP_159,31,8,6/6/18,0.279,31,8,C31_R8
18MP_178,31,9,5/22/18,0.721,31,9,C31_R9
18MP_178,31,9,6/6/18,0.322,31,9,C31_R9
18MP_201,31,10,5/22/18,0.71,31,10,C31_R10
18MP_201,31,10,6/6/18,0.328,31,10,C31_R10
18MP_110,31,11,5/22/18,0.691,31,11,C31_R11
18MP_110,31,11,6/6/18,0.304,31,11,C31_R11
18MP_133,31,12,5/22/18,0.664,31,12,C31_R12
18MP_133,31,12,6/6/18,0.248,31,12,C31_R12
18MP_152,31,13,5/22/18,0.645,31,13,C31_R13
18MP_152,31,13,6/6/18,0.255,31,13,C31_R13
18MP_175,31,14,5/22/18,0.594,31,14,C31_R14
18MP_175,31,14,6/6/18,0.219,31,14,C31_R14
18MP_194,31,15,5/22/18,0.608,31,15,C31_R15
18MP_194,31,15,6/6/18,0.239,31,15,C31_R15
18MP_217,31,16,5/22/18,0.603,31,16,C31_R16
18MP_217,31,16,6/6/18,0.231,31,16,C31_R16
18MP_236,31,17,5/22/18,0.626,31,17,C31_R17
18MP_236,31,17,6/6/18,0.238,31,17,C31_R17
18MP_109,31,18,5/22/18,0.623,31,18,C31_R18
18MP_109,31,18,6/6/18,0.247,31,18,C31_R18
18MP_112,31,19,5/22/18,0.552,31,19,C31_R19
18MP_112,31,19,6/6/18,0.264,31,19,C31_R19
18MP_129,31,20,5/22/18,0.637,31,20,C31_R20
18MP_129,31,20,6/6/18,0.303,31,20,C31_R20
18MP_132,31,21,5/22/18,0.594,31,21,C31_R21
18MP_132,31,21,6/6/18,0.289,31,21,C31_R21
18MP_0,31,22,5/22/18,0.689,31,22,C31_R22
18MP_0,31,22,6/6/18,0.273,31,22,C31_R22
18MP_11,32,1,5/22/18,0.65,32,1,C32_R1
18MP_11,32,1,6/6/18,0.275,32,1,C32_R1
18MP_32,32,2,5/22/18,0.561,32,2,C32_R2
18MP_32,32,2,6/6/18,0.231,32,2,C32_R2
18MP_53,32,3,5/22/18,0.595,32,3,C32_R3
18MP_53,32,3,6/6/18,0.248,32,3,C32_R3
18MP_74,32,4,5/22/18,0.632,32,4,C32_R4
18MP_74,32,4,6/6/18,0.255,32,4,C32_R4
18MP_95,32,5,5/22/18,0.683,32,5,C32_R5
18MP_95,32,5,6/6/18,0.285,32,5,C32_R5
18MP_116,32,6,5/22/18,0.621,32,6,C32_R6
18MP_116,32,6,6/6/18,0.259,32,6,C32_R6
18MP_137,32,7,5/22/18,0.624,32,7,C32_R7
18MP_137,32,7,6/6/18,0.265,32,7,C32_R7
18MP_158,32,8,5/22/18,0.699,32,8,C32_R8
18MP_158,32,8,6/6/18,0.301,32,8,C32_R8
18MP_179,32,9,5/22/18,0.711,32,9,C32_R9
18MP_179,32,9,6/6/18,0.303,32,9,C32_R9
18MP_200,32,10,5/22/18,0.721,32,10,C32_R10
18MP_200,32,10,6/6/18,0.303,32,10,C32_R10
18MP_111,32,11,5/22/18,0.739,32,11,C32_R11
18MP_111,32,11,6/6/18,0.312,32,11,C32_R11
18MP_132,32,12,5/22/18,0.694,32,12,C32_R12
18MP_132,32,12,6/6/18,0.286,32,12,C32_R12
18MP_153,32,13,5/22/18,0.649,32,13,C32_R13
18MP_153,32,13,6/6/18,0.251,32,13,C32_R13
18MP_174,32,14,5/22/18,0.659,32,14,C32_R14
18MP_174,32,14,6/6/18,0.251,32,14,C32_R14
18MP_195,32,15,5/22/18,0.709,32,15,C32_R15
18MP_195,32,15,6/6/18,0.281,32,15,C32_R15
