Plot_ID,Date,UAV_Date,STATION,NDVI,Tmax,Tmin,cum_GDD,cum_Pdays,cum_BMT
17-SRPN-RL-U-0112,2017-05-30,2017-05-30,Manhattan,0.813545902,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0113,2017-05-30,2017-05-30,Manhattan,0.8115081829999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0114,2017-05-30,2017-05-30,Manhattan,0.814354592,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0115,2017-05-30,2017-05-30,Manhattan,0.772809429,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0116,2017-05-30,2017-05-30,Manhattan,0.756675843,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0117,2017-05-30,2017-05-30,Manhattan,0.790334455,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0118,2017-05-30,2017-05-30,Manhattan,0.815925879,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0119,2017-05-30,2017-05-30,Manhattan,0.792448037,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0120,2017-05-30,2017-05-30,Manhattan,0.8025854579999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0121,2017-05-30,2017-05-30,Manhattan,0.792885325,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0122,2017-05-30,2017-05-30,Manhattan,0.803503561,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0123,2017-05-30,2017-05-30,Manhattan,0.814193099,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0124,2017-05-30,2017-05-30,Manhattan,0.8194800190000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0125,2017-05-30,2017-05-30,Manhattan,0.754238697,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0126,2017-05-30,2017-05-30,Manhattan,0.787833632,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0127,2017-05-30,2017-05-30,Manhattan,0.7804953809999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0128,2017-05-30,2017-05-30,Manhattan,0.773471021,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0129,2017-05-30,2017-05-30,Manhattan,0.7468486040000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0130,2017-05-30,2017-05-30,Manhattan,0.738553287,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0131,2017-05-30,2017-05-30,Manhattan,0.767859933,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0132,2017-05-30,2017-05-30,Manhattan,0.79461531,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0133,2017-05-30,2017-05-30,Manhattan,0.797333994,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0134,2017-05-30,2017-05-30,Manhattan,0.811326355,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0135,2017-05-30,2017-05-30,Manhattan,0.8055904559999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0136,2017-05-30,2017-05-30,Manhattan,0.778543225,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0137,2017-05-30,2017-05-30,Manhattan,0.812049517,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0138,2017-05-30,2017-05-30,Manhattan,0.799332679,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0139,2017-05-30,2017-05-30,Manhattan,0.7595285620000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0140,2017-05-30,2017-05-30,Manhattan,0.773416106,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0141,2017-05-30,2017-05-30,Manhattan,0.790111708,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0142,2017-05-30,2017-05-30,Manhattan,0.766931301,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0143,2017-05-30,2017-05-30,Manhattan,0.785014918,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0144,2017-05-30,2017-05-30,Manhattan,0.7714965840000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0145,2017-05-30,2017-05-30,Manhattan,0.789668835,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0146,2017-05-30,2017-05-30,Manhattan,0.792891606,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0147,2017-05-30,2017-05-30,Manhattan,0.7755403470000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0148,2017-05-30,2017-05-30,Manhattan,0.7793059720000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0149,2017-05-30,2017-05-30,Manhattan,0.773033717,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0150,2017-05-30,2017-05-30,Manhattan,0.78918163,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0201,2017-05-30,2017-05-30,Manhattan,0.7646404520000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0202,2017-05-30,2017-05-30,Manhattan,0.7759145190000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0203,2017-05-30,2017-05-30,Manhattan,0.759836385,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0204,2017-05-30,2017-05-30,Manhattan,0.78734125,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0205,2017-05-30,2017-05-30,Manhattan,0.811241806,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0206,2017-05-30,2017-05-30,Manhattan,0.732552192,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0207,2017-05-30,2017-05-30,Manhattan,0.7664808120000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0208,2017-05-30,2017-05-30,Manhattan,0.775486958,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0209,2017-05-30,2017-05-30,Manhattan,0.8122627370000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0210,2017-05-30,2017-05-30,Manhattan,0.791393676,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0211,2017-05-30,2017-05-30,Manhattan,0.784172433,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0212,2017-05-30,2017-05-30,Manhattan,0.691635911,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0213,2017-05-30,2017-05-30,Manhattan,0.797399768,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0214,2017-05-30,2017-05-30,Manhattan,0.76145194,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0215,2017-05-30,2017-05-30,Manhattan,0.7805255940000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0216,2017-05-30,2017-05-30,Manhattan,0.7788686109999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0217,2017-05-30,2017-05-30,Manhattan,0.772695318,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0218,2017-05-30,2017-05-30,Manhattan,0.7521314240000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0219,2017-05-30,2017-05-30,Manhattan,0.81653465,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0220,2017-05-30,2017-05-30,Manhattan,0.7600981790000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0221,2017-05-30,2017-05-30,Manhattan,0.7868478390000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0222,2017-05-30,2017-05-30,Manhattan,0.792783639,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0223,2017-05-30,2017-05-30,Manhattan,0.780367968,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0224,2017-05-30,2017-05-30,Manhattan,0.740183061,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0225,2017-05-30,2017-05-30,Manhattan,0.792492256,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0226,2017-05-30,2017-05-30,Manhattan,0.790589888,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0227,2017-05-30,2017-05-30,Manhattan,0.777542422,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0228,2017-05-30,2017-05-30,Manhattan,0.768748199,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0229,2017-05-30,2017-05-30,Manhattan,0.7808556059999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0230,2017-05-30,2017-05-30,Manhattan,0.76969889,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0231,2017-05-30,2017-05-30,Manhattan,0.786184848,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0232,2017-05-30,2017-05-30,Manhattan,0.787291387,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0233,2017-05-30,2017-05-30,Manhattan,0.774927253,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0234,2017-05-30,2017-05-30,Manhattan,0.753373702,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0235,2017-05-30,2017-05-30,Manhattan,0.799315269,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0236,2017-05-30,2017-05-30,Manhattan,0.766013423,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0237,2017-05-30,2017-05-30,Manhattan,0.766176203,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0238,2017-05-30,2017-05-30,Manhattan,0.802601963,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0239,2017-05-30,2017-05-30,Manhattan,0.806051801,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0240,2017-05-30,2017-05-30,Manhattan,0.8129176090000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0241,2017-05-30,2017-05-30,Manhattan,0.7804447459999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0242,2017-05-30,2017-05-30,Manhattan,0.759631708,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0243,2017-05-30,2017-05-30,Manhattan,0.814264634,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0244,2017-05-30,2017-05-30,Manhattan,0.782693795,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0245,2017-05-30,2017-05-30,Manhattan,0.778828118,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0246,2017-05-30,2017-05-30,Manhattan,0.790965661,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0247,2017-05-30,2017-05-30,Manhattan,0.792856661,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0248,2017-05-30,2017-05-30,Manhattan,0.81219233,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0249,2017-05-30,2017-05-30,Manhattan,0.813483532,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0250,2017-05-30,2017-05-30,Manhattan,0.7734477590000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0301,2017-05-30,2017-05-30,Manhattan,0.79590919,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0302,2017-05-30,2017-05-30,Manhattan,0.784415781,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0303,2017-05-30,2017-05-30,Manhattan,0.7477931459999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0304,2017-05-30,2017-05-30,Manhattan,0.764825779,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0305,2017-05-30,2017-05-30,Manhattan,0.7910136790000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0306,2017-05-30,2017-05-30,Manhattan,0.770077859,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0307,2017-05-30,2017-05-30,Manhattan,0.7930145259999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0308,2017-05-30,2017-05-30,Manhattan,0.7571829659999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0309,2017-05-30,2017-05-30,Manhattan,0.747453685,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0310,2017-05-30,2017-05-30,Manhattan,0.811804475,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0311,2017-05-30,2017-05-30,Manhattan,0.776877943,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0312,2017-05-30,2017-05-30,Manhattan,0.7592032009999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0313,2017-05-30,2017-05-30,Manhattan,0.748573033,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0314,2017-05-30,2017-05-30,Manhattan,0.786556657,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0315,2017-05-30,2017-05-30,Manhattan,0.757254159,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0316,2017-05-30,2017-05-30,Manhattan,0.771848552,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0317,2017-05-30,2017-05-30,Manhattan,0.764050882,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0318,2017-05-30,2017-05-30,Manhattan,0.788060607,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0319,2017-05-30,2017-05-30,Manhattan,0.7833435459999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0320,2017-05-30,2017-05-30,Manhattan,0.79389059,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0321,2017-05-30,2017-05-30,Manhattan,0.786603292,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0322,2017-05-30,2017-05-30,Manhattan,0.772770796,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0323,2017-05-30,2017-05-30,Manhattan,0.802699127,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0324,2017-05-30,2017-05-30,Manhattan,0.78015237,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0325,2017-05-30,2017-05-30,Manhattan,0.7982902759999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0326,2017-05-30,2017-05-30,Manhattan,0.767600317,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0327,2017-05-30,2017-05-30,Manhattan,0.818455316,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0328,2017-05-30,2017-05-30,Manhattan,0.7933306520000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0329,2017-05-30,2017-05-30,Manhattan,0.7943327809999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0330,2017-05-30,2017-05-30,Manhattan,0.792599985,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0331,2017-05-30,2017-05-30,Manhattan,0.78443889,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0332,2017-05-30,2017-05-30,Manhattan,0.77703374,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0333,2017-05-30,2017-05-30,Manhattan,0.7492564420000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0334,2017-05-30,2017-05-30,Manhattan,0.754498531,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0335,2017-05-30,2017-05-30,Manhattan,0.7175763390000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0336,2017-05-30,2017-05-30,Manhattan,0.774858079,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0337,2017-05-30,2017-05-30,Manhattan,0.80364381,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0338,2017-05-30,2017-05-30,Manhattan,0.795213134,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0339,2017-05-30,2017-05-30,Manhattan,0.786260602,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0340,2017-05-30,2017-05-30,Manhattan,0.783781976,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0341,2017-05-30,2017-05-30,Manhattan,0.738544524,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0342,2017-05-30,2017-05-30,Manhattan,0.778338987,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0343,2017-05-30,2017-05-30,Manhattan,0.80812544,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0344,2017-05-30,2017-05-30,Manhattan,0.7785736990000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0345,2017-05-30,2017-05-30,Manhattan,0.81698726,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0346,2017-05-30,2017-05-30,Manhattan,0.790035687,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0347,2017-05-30,2017-05-30,Manhattan,0.786802722,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0348,2017-05-30,2017-05-30,Manhattan,0.703382669,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0349,2017-05-30,2017-05-30,Manhattan,0.8011599079999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-SRPN-RL-U-0350,2017-05-30,2017-05-30,Manhattan,0.781294943,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1001,2017-05-30,2017-05-30,Manhattan,0.712542034,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1002,2017-05-30,2017-05-30,Manhattan,0.659105461,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1003,2017-05-30,2017-05-30,Manhattan,0.703663206,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1004,2017-05-30,2017-05-30,Manhattan,0.724196506,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1005,2017-05-30,2017-05-30,Manhattan,0.715838733,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1006,2017-05-30,2017-05-30,Manhattan,0.707393717,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1007,2017-05-30,2017-05-30,Manhattan,0.740804288,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1008,2017-05-30,2017-05-30,Manhattan,0.689689344,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1009,2017-05-30,2017-05-30,Manhattan,0.7277992459999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1010,2017-05-30,2017-05-30,Manhattan,0.728950419,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1011,2017-05-30,2017-05-30,Manhattan,0.782060876,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1012,2017-05-30,2017-05-30,Manhattan,0.728077733,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1013,2017-05-30,2017-05-30,Manhattan,0.750584185,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1014,2017-05-30,2017-05-30,Manhattan,0.716372838,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1015,2017-05-30,2017-05-30,Manhattan,0.66383041,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1016,2017-05-30,2017-05-30,Manhattan,0.741589901,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1017,2017-05-30,2017-05-30,Manhattan,0.7391019529999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1018,2017-05-30,2017-05-30,Manhattan,0.70120604,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1019,2017-05-30,2017-05-30,Manhattan,0.7711557640000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1020,2017-05-30,2017-05-30,Manhattan,0.7464734740000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1021,2017-05-30,2017-05-30,Manhattan,0.746454924,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1022,2017-05-30,2017-05-30,Manhattan,0.7504006320000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1023,2017-05-30,2017-05-30,Manhattan,0.771389565,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1024,2017-05-30,2017-05-30,Manhattan,0.745440825,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1025,2017-05-30,2017-05-30,Manhattan,0.7836112959999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1026,2017-05-30,2017-05-30,Manhattan,0.780580892,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1027,2017-05-30,2017-05-30,Manhattan,0.7666558859999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1028,2017-05-30,2017-05-30,Manhattan,0.7784117970000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1029,2017-05-30,2017-05-30,Manhattan,0.765440165,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1030,2017-05-30,2017-05-30,Manhattan,0.757982222,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1031,2017-05-30,2017-05-30,Manhattan,0.769607879,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1032,2017-05-30,2017-05-30,Manhattan,0.781696772,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1033,2017-05-30,2017-05-30,Manhattan,0.767554682,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1034,2017-05-30,2017-05-30,Manhattan,0.819462438,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1035,2017-05-30,2017-05-30,Manhattan,0.77071088,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1036,2017-05-30,2017-05-30,Manhattan,0.769337481,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1037,2017-05-30,2017-05-30,Manhattan,0.742369408,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1038,2017-05-30,2017-05-30,Manhattan,0.774311235,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1039,2017-05-30,2017-05-30,Manhattan,0.775944403,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1040,2017-05-30,2017-05-30,Manhattan,0.7540899959999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1041,2017-05-30,2017-05-30,Manhattan,0.7428953229999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1042,2017-05-30,2017-05-30,Manhattan,0.665877417,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1043,2017-05-30,2017-05-30,Manhattan,0.802543063,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1044,2017-05-30,2017-05-30,Manhattan,0.775595895,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1045,2017-05-30,2017-05-30,Manhattan,0.803492978,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1046,2017-05-30,2017-05-30,Manhattan,0.764662141,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1047,2017-05-30,2017-05-30,Manhattan,0.740209907,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1048,2017-05-30,2017-05-30,Manhattan,0.736856773,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1049,2017-05-30,2017-05-30,Manhattan,0.8002467879999999,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
17-UBWT-RL-U-1050,2017-05-30,2017-05-30,Manhattan,0.7820541940000001,27.73,13.73,1300.0750000000007,1117.699056664432,942.961923732565
